Outcome,Instrument threshold,Immunophenotype,GWAS Catalog accession,Instruments,Cochran Q,Q df,Q P,Cochran Q (modified weights),Q P (modified weights)
AVBLOCK,P<1e-5,FSC-A on CD14+ monocyte,GCST90001967,23,29.9224091708681,22,0.120362511114444,26.5480324864057,0.228897157749223
AVBLOCK,P<1e-5,CD25 on CD39+ secreting CD4 regulatory T cell,GCST90001942,16,29.0391937636528,15,0.0158987087560041,23.8948626257456,0.0669005439235528
AVBLOCK,P<1e-5,CD4+CD8+ T cell %T cell,GCST90001595,8,4.36188351539131,7,0.737278600196551,4.1821861287554,0.758570340041347
AVBLOCK,P<1e-5,CD3 on CD39+ activated CD4 regulatory T cell,GCST90001854,26,28.3888171215058,25,0.290267282593271,24.4583931578525,0.493030714862568
AVBLOCK,P<1e-5,FSC-A on myeloid Dendritic Cell,GCST90001963,20,19.2345833212219,19,0.441882860385685,16.442193867739,0.627601139964319
AVBLOCK,P<1e-5,FSC-A on monocyte,GCST90001965,19,9.53389256381314,18,0.946063359325255,9.02968713029283,0.959051022663304
AVBLOCK,P<1e-5,CD33+ HLA DR+ CD14- %CD33+ HLA DR+,GCST90001519,19,34.1766593008057,18,0.011977444869124,28.53637777246,0.05434797330573
AVBLOCK,P<1e-5,CD19 on IgD+ CD38- unswitched memory B cell,GCST90001728,22,20.5444949927295,21,0.487045266773901,18.6668930333961,0.606499071229006
AVBLOCK,P<1e-5,CD25 on IgD+ CD24- B cell,GCST90001779,24,25.8746134336954,23,0.306821132315749,22.7338816955238,0.476397756873039
AVBLOCK,P<1e-5,CD45RA- CD28- CD8+ T cell %T cell,GCST90001697,180,205.451984435477,179,0.0854398935342481,185.248030754985,0.358827150143403
AVBLOCK,P<1e-5,CD20 on IgD- CD38- B cell,GCST90001755,27,21.9992245138315,26,0.688739081398636,20.2025638965267,0.781861043280482
AVBLOCK,P<1e-5,CD20 on switched memory B cell,GCST90001761,31,39.1239672231268,30,0.122975658335579,32.5762041084519,0.341225477226442
AVBLOCK,P<1e-5,CD39 on CD39+ secreting CD4 regulatory T cell,GCST90002031,23,30.6932399496179,22,0.102565504792584,27.6693301153132,0.186900224127452
AVBLOCK,P<1e-5,CD24+ CD27+ B cell %B cell,GCST90001417,26,22.867188865646,25,0.585318543000557,21.14531837985,0.684479200340768
AVBLOCK,P<1e-5,CD4 on activated CD4 regulatory T cell,GCST90002066,24,24.4324899988177,23,0.380193324118064,22.0261914323542,0.518671053252646
AVBLOCK,P<1e-5,CD4 on activated & secreting CD4 regulatory T cell,GCST90002070,32,30.6949026873774,31,0.48165987401615,27.0509412637181,0.669611915708006
AVBLOCK,P<1e-5,CD33 on CD66b++ myeloid cell,GCST90001951,18,18.0031312335367,17,0.38864336215239,16.5559531046834,0.484820531802779
AVBLOCK,P<1e-5,Effector Memory CD8+ T cell %CD8+ T cell,GCST90001555,24,31.1764820145335,23,0.118518745485803,27.5889830205972,0.231724343830303
AVBLOCK,P<1e-5,CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001561,27,33.7675912009648,26,0.140976305754612,30.2368890746745,0.257913338816733
AVBLOCK,P<1e-5,HLA DR on CD33dim HLA DR+ CD11b+,GCST90002110,23,32.9588341274802,22,0.0624552509006836,29.3035178535251,0.136397560415979
AVBLOCK,P<1e-5,T cell %lymphocyte,GCST90001604,17,25.83202355289,16,0.0564380776865556,23.3699119758674,0.104198038730159
AVBLOCK,P<1e-5,IgD+ CD24+ B cell Absolute Count,GCST90001412,23,22.2728477451506,22,0.443707370181673,19.8072632312772,0.595094527279622
AVBLOCK,P<1e-5,CD33dim HLA DR- Absolute Count,GCST90001531,24,30.4313906870712,23,0.137414197039129,27.3587983784128,0.24100305465953
AVBLOCK,P<1e-5,Activated CD4 regulatory T cell Absolute Count,GCST90001486,15,8.90266945757363,14,0.837234557048986,8.47697647461371,0.863027861000298
AVBLOCK,P<1e-5,CD28+ CD45RA- CD8dim T cell %CD8dim T cell,GCST90001668,28,35.7978684086386,27,0.119783981594414,30.4417527330345,0.294674377962521
AVBLOCK,P<1e-5,CD19 on IgD+ B cell,GCST90001741,27,28.7432237368956,26,0.322887600578433,25.67977382127,0.480810976319265
AVBLOCK,P<1e-5,Naive CD8+ T cell %CD8+ T cell,GCST90001552,37,31.6299958658916,36,0.676513329827872,28.6372097510822,0.803730960774618
AVBLOCK,P<1e-5,CD127 on CD28+ CD45RA+ CD8+ T cell,GCST90001929,21,24.0882253733379,20,0.238559534193442,21.098032529898,0.391382769049267
AVBLOCK,P<1e-5,CCR2 on monocyte,GCST90002017,25,52.3592676558247,24,0.000702235798231734,45.1292417005164,0.00562348437713529
AVBLOCK,P<1e-5,CD27 on IgD+ CD38- unswitched memory B cell,GCST90001801,23,19.6278349247604,22,0.606306988202626,17.7564046401055,0.720329417698616
AVBLOCK,P<1e-5,CD45 on CD33- HLA DR+,GCST90002046,25,24.7732928413577,24,0.418162917183839,20.5183917389911,0.666947275166095
AVBLOCK,P<1e-5,Myeloid Dendritic Cell %Dendritic Cell,GCST90001459,26,22.573818100929,25,0.602434267914075,20.9842318382539,0.69348858437827
AVBLOCK,P<1e-5,Plasmacytoid Dendritic Cell %Dendritic Cell,GCST90001474,24,25.8872658106606,23,0.30621702091693,23.379897826012,0.438778867948719
AVBLOCK,P<1e-5,CD19 on IgD+ CD38+ B cell,GCST90001729,21,17.6776671209129,20,0.608632529702691,15.7128561038905,0.734270761942407
AVBLOCK,P<1e-5,CD38 on IgD+ CD38dim B cell,GCST90001813,23,13.8898077288606,22,0.90534389935921,13.3552570895233,0.922777364359034
AVBLOCK,P<1e-5,Terminally Differentiated CD4-CD8- T cell %CD4-CD8- T cell,GCST90001573,27,34.4002309310171,26,0.125240861223857,29.9682554261526,0.268928285660127
AVBLOCK,P<1e-5,CD33+ HLA DR+ Absolute Count,GCST90001517,30,33.3544880085753,29,0.26367245143804,30.1896783399818,0.404579576015072
AVBLOCK,P<1e-5,CD33+ HLA DR+ CD14- Absolute Count,GCST90001518,29,42.0803739087979,28,0.0426087347288569,36.6219843056987,0.127433716508337
AVBLOCK,P<1e-5,CD25 on resting CD4 regulatory T cell,GCST90001937,20,27.4910873432979,19,0.0937240309909022,23.7726675643435,0.205017550071424
AVBLOCK,P<1e-5,SSC-A on HLA DR+ T cell,GCST90002083,20,15.6836160002121,19,0.678271895210494,13.4387841212745,0.815370524010052
AVBLOCK,P<1e-5,IgD- CD38dim B cell %B cell,GCST90001428,26,23.8819882498623,25,0.526200664778562,21.0823745530731,0.688007487050052
AVBLOCK,P<1e-5,CD38 on CD20- B cell,GCST90001809,19,26.6326894929058,18,0.0861473062426322,19.9305258918694,0.336744592478017
AVBLOCK,P<1e-5,CD45 on CD33+ HLA DR+ CD14-,GCST90002042,18,22.8824014359231,17,0.15311844772171,19.0766297025537,0.324151466038905
AVBLOCK,P<1e-5,Myeloid Dendritic Cell Absolute Count,GCST90001458,23,13.5265630134203,22,0.91742788112823,12.7084762453432,0.94097402876314
AVBLOCK,P<1e-5,CD4 on naive CD4+ T cell,GCST90002024,20,36.3016972401289,19,0.00969009728347229,30.4335931624452,0.0465330384524829
AVBLOCK,P<1e-5,Terminally Differentiated CD4+ T cell %CD4+ T cell,GCST90001546,21,28.2046181248098,20,0.104643432269175,24.2180656381522,0.232996381009197
AVBLOCK,P<1e-5,Terminally Differentiated CD4+ T cell %T cell,GCST90001547,26,29.5437071771634,25,0.241829283109667,26.2576085577622,0.393955292641219
AVBLOCK,P<1e-5,CD24 on switched memory B cell,GCST90001773,38,35.4123984661071,37,0.543552178093418,30.9506975665927,0.747603694643801
AVBLOCK,P<1e-5,Natural Killer T %T cell,GCST90001622,32,55.6521688577024,31,0.00424039318050167,47.2707659611512,0.0308713305952175
AVBLOCK,P<1e-5,Natural Killer T %lymphocyte,GCST90001623,33,52.7349219842693,32,0.0119405455165609,45.1836698607545,0.0611671955784322
AVBLOCK,P<1e-5,Memory B cell %B cell,GCST90001406,29,30.3882591989116,28,0.344902437754846,27.3421439932673,0.49968024074778
AVBLOCK,P<1e-5,CD19 on IgD- CD38+ B cell,GCST90001734,18,9.45881054774863,17,0.924759924804999,8.94974833703146,0.941825112132199
AVBLOCK,P<1e-5,HLA DR++ monocyte Absolute Count,GCST90001477,23,33.1295667399272,22,0.0600743860563201,25.9459416622325,0.254010263069597
AVBLOCK,P<1e-5,CD19 on IgD+ CD38- naive B cell,GCST90001727,19,20.3086825897803,18,0.315711835261136,18.5623627429935,0.419224439443503
AVBLOCK,P<1e-5,CD28- CD4-CD8- T cell Absolute Count,GCST90001654,31,28.5426593209184,30,0.541703656683542,26.2838011028061,0.660570021738004
AVBLOCK,P<1e-5,CD24+ CD27+ B cell Absolute Count,GCST90001418,26,18.6114186098525,25,0.815361698889044,16.9912695430222,0.882110173232202
AVBLOCK,P<1e-5,CD62L- HLA DR++ monocyte Absolute Count,GCST90001454,19,15.2791811303199,18,0.642716699034313,13.2147762220288,0.778658963713956
AVBLOCK,P<1e-5,CCR2 on plasmacytoid Dendritic Cell,GCST90002015,19,14.1346809920588,18,0.720270306327096,13.2564589768026,0.776117752980331
AVBLOCK,P<1e-5,CCR2 on CD62L+ plasmacytoid Dendritic Cell,GCST90002016,19,21.7398775867348,18,0.24373877716224,18.7951584711576,0.404538213806963
AVBLOCK,P<1e-5,CD33 on Granulocytic Myeloid-Derived Suppressor Cells,GCST90001950,20,38.0637685057762,19,0.00582482072048711,32.6225788189916,0.0265629152650536
AVBLOCK,P<1e-5,CD40 on CD14- CD16+ monocyte,GCST90001989,27,25.4506012067945,26,0.493598813847861,23.8657372520874,0.583642441995475
AVBLOCK,P<1e-5,CD39+ CD4+ T cell %T cell,GCST90001658,31,34.5603863661026,30,0.258987152037382,31.9202064681429,0.371247629722307
AVBLOCK,P<1e-5,CD45 on basophil,GCST90002051,17,13.9130020032452,16,0.605195014295577,12.1461155094959,0.733861648319157
AVBLOCK,P<1e-5,CD25 on IgD+ CD38+ B cell,GCST90001783,13,10.6408006175176,12,0.559926744879813,9.91058380262934,0.623804942321561
AVBLOCK,P<1e-5,CD14- CD16+ monocyte %monocyte,GCST90001584,23,17.0663920437531,22,0.75968686499476,15.4681968650007,0.841374500974709
AVBLOCK,P<1e-5,CD16+ monocyte %monocyte,GCST90001587,22,23.3849864565339,21,0.32380017671181,21.0938391523973,0.453226262196021
AVBLOCK,P<1e-5,Secreting CD4 regulatory T cell %CD4+ T cell,GCST90001494,26,19.7504157197026,25,0.759792035457853,17.66152853108,0.856417082880845
AVBLOCK,P<1e-5,CD3 on CD45RA- CD4+ T cell,GCST90001845,28,23.2777063723582,27,0.67000691157201,21.2251410559375,0.775631503150248
AVBLOCK,P<1e-5,CD24 on IgD- CD38- B cell,GCST90001769,29,34.499235672326,28,0.184916865153044,29.9325289721148,0.36645041640647
AVBLOCK,P<1e-5,CD3 on Effector Memory CD8+ T cell,GCST90001839,20,13.7375447653086,19,0.798770417933768,12.3055318842788,0.872153471309524
AVBLOCK,P<1e-5,CD62L- myeloid Dendritic Cell Absolute Count,GCST90001468,16,19.0234692405777,15,0.212672341741798,16.7764588080915,0.332402436760868
AVBLOCK,P<1e-5,CD62L- myeloid Dendritic Cell %Dendritic Cell,GCST90001469,24,18.8134966257152,23,0.7119949256745,17.6274992620274,0.777369396391211
AVBLOCK,P<1e-5,CD62L- CD86+ myeloid Dendritic Cell Absolute Count,GCST90001472,19,21.1704279154943,18,0.270902128121746,18.3042908687878,0.435782550494138
AVBLOCK,P<1e-5,CD62L- CD86+ myeloid Dendritic Cell %Dendritic Cell,GCST90001473,18,18.2636506122156,17,0.372393524655441,16.3541658240449,0.498881037401932
AVBLOCK,P<1e-5,CD45 on Natural Killer,GCST90001911,30,38.1541284289027,29,0.118946934585885,33.394012298756,0.262132912538166
AVBLOCK,P<1e-5,SSC-A on monocyte,GCST90002073,23,24.7335614429722,22,0.309985102422941,22.2532033182706,0.444865170138719
AVBLOCK,P<1e-5,CD25++ CD45RA- CD4 not regulatory T cell %CD4+ T cell,GCST90001511,24,38.4589560156443,23,0.0227281944907504,31.6382837474975,0.107902856483259
AVBLOCK,P<1e-5,CD27 on T cell,GCST90001799,21,26.8400844614812,20,0.139823349493449,24.862255961515,0.206751736467338
AVBLOCK,P<1e-5,CD20 on naive-mature B cell,GCST90001759,23,17.2908932599485,22,0.747106461810328,15.7431246920605,0.828426816437052
AVBLOCK,P<1e-5,CD39+ activated CD4 regulatory T cell %CD4 regulatory T cell,GCST90001491,23,18.3301904525891,22,0.686241678405386,17.5300992310718,0.733456831926127
AVBLOCK,P<1e-5,CD39+ secreting CD4 regulatory T cell Absolute Count,GCST90001495,26,27.6065588772921,25,0.326280457683168,26.16780263222,0.398687611302535
AVBLOCK,P<1e-5,CD4 on CD39+ CD4+ T cell,GCST90002061,27,22.7891036986155,26,0.644849088151112,21.2674049375997,0.728032506846271
AVBLOCK,P<1e-5,HLA DR+ CD4+ T cell Absolute Count,GCST90001624,24,21.9215427752743,23,0.524992437057697,19.6936284150775,0.660315539980556
AVBLOCK,P<1e-5,CD25++ CD8+ T cell %T cell,GCST90001679,17,21.0350333566478,16,0.177167854835003,17.2926081698553,0.366911240449157
AVBLOCK,P<1e-5,CD25++ CD8+ T cell %CD8+ T cell,GCST90001680,22,15.9035782952764,21,0.7750439923053,14.6656663523537,0.839346431436416
AVBLOCK,P<1e-5,CD27 on IgD- CD38+ B cell,GCST90001803,15,20.5840981366154,14,0.112775253885259,17.0208693960619,0.255067431811009
AVBLOCK,P<1e-5,CD8 on Terminally Differentiated CD8+ T cell,GCST90002057,17,8.95751252691625,16,0.915152895429481,8.50516307466713,0.932386664719497
AVBLOCK,P<1e-5,Plasma Blast-Plasma Cell Absolute Count,GCST90001405,24,18.8880062587953,23,0.707705479080991,17.285560345901,0.795007317149192
AVBLOCK,P<1e-5,CD66b++ myeloid cell Absolute Count,GCST90001529,16,14.6447844875743,15,0.477293536324564,13.6860586243994,0.549460012205369
AVBLOCK,P<1e-5,CD11c+ CD62L- monocyte %monocyte,GCST90001453,18,17.5973438230256,17,0.41465803943649,15.9547923201951,0.52704200488376
AVBLOCK,P<1e-5,BAFF-R on IgD+ CD24- B cell,GCST90001704,22,39.5770920442624,21,0.00836793743837717,35.6162778319221,0.0241360393194823
AVBLOCK,P<1e-5,BAFF-R on IgD+ CD38- B cell,GCST90001705,22,31.7390672933214,21,0.0622070375915768,29.3229592922019,0.106461212193948
AVBLOCK,P<1e-5,BAFF-R on IgD+ CD38dim B cell,GCST90001709,25,35.1269222034241,24,0.0665408983603273,32.4650429357786,0.115873598740198
AVBLOCK,P<1e-5,BAFF-R on naive-mature B cell,GCST90001716,23,36.992723169035,22,0.0236993711834601,33.3561308205458,0.0570368883102138
AVBLOCK,P<1e-5,BAFF-R on IgD+ B cell,GCST90001719,24,40.5354877973744,23,0.0133753622417131,36.5656981008483,0.0360823807679038
AVBLOCK,P<1e-5,BAFF-R on transitional B cell,GCST90001720,24,41.141181544884,23,0.0114096745098125,36.580373106138,0.0359562954918027
AVBLOCK,P<1e-5,BAFF-R on B cell,GCST90001829,21,32.1306923471595,20,0.0419254716755168,29.1251731170198,0.0853237771980623
AVBLOCK,P<1e-5,HLA DR on plasmacytoid Dendritic Cell,GCST90002105,23,13.4024562155468,22,0.921325756255313,12.3503881675797,0.949714554311979
AVBLOCK,P<1e-5,IgD- CD38+ B cell Absolute Count,GCST90001420,20,14.0047862436225,19,0.783412227736173,12.9081686678317,0.843238744112236
AVBLOCK,P<1e-5,HLA DR on HLA DR+ CD8+ T cell,GCST90002115,20,27.9785908628233,19,0.0838415144603132,23.5346477254496,0.214612197290347
AVBLOCK,P<1e-5,CD27 on switched memory B cell,GCST90001808,30,31.2064032182116,29,0.355759341162463,29.0899394102288,0.460389235529827
AVBLOCK,P<1e-5,CD4 on CD39+ secreting CD4 regulatory T cell,GCST90002069,23,28.8338919547946,22,0.149664681027907,25.7964217242474,0.260525230108721
AVBLOCK,P<1e-5,Naive CD4-CD8- T cell Absolute Count,GCST90001566,18,12.4432295489788,17,0.772587216746948,11.5748869916613,0.825168087595671
AVBLOCK,P<1e-5,Terminally Differentiated CD8+ T cell Absolute Count,GCST90001557,17,16.0924865422243,16,0.446524741649496,13.9155239894886,0.605007147580177
AVBLOCK,P<1e-5,CD27 on IgD+ CD24+ B cell,GCST90001800,31,35.0764528849206,30,0.239869218258194,30.2733140247591,0.451721383002468
AVBLOCK,P<1e-5,CD14- CD16+ monocyte Absolute Count,GCST90001579,18,10.0511697193046,17,0.901450762539011,9.76031827253913,0.91335919709461
AVBLOCK,P<1e-5,CD14+ CD16- monocyte %monocyte,GCST90001586,24,20.803026651631,23,0.593115143371464,18.4634380449441,0.731889152350207
AVBLOCK,P<1e-5,HVEM on Terminally Differentiated CD8+ T cell,GCST90001874,25,7.39035890311104,24,0.999535085824557,6.9622421729404,0.99972452106863
AVBLOCK,P<1e-5,Resting CD4 regulatory T cell %CD4+ T cell,GCST90001482,33,39.2914117053338,32,0.175631414544961,35.8219783694763,0.293698662120724
AVBLOCK,P<1e-5,CD25 on IgD+ CD38- naive B cell,GCST90001781,25,26.6533767882729,24,0.32086747127246,23.8794824676242,0.468506014429669
AVBLOCK,P<1e-5,CD28 on CD4+ T cell,GCST90001898,27,27.5228996091842,26,0.382326696477868,24.8824637437353,0.525636155853282
AVBLOCK,P<1e-5,Plasma Blast-Plasma Cell %B cell,GCST90001404,27,27.5219538939184,26,0.382374764378307,24.0164258510686,0.575025954279134
AVBLOCK,P<1e-5,Plasma Blast-Plasma Cell %lymphocyte,GCST90001435,18,13.1855560791846,17,0.723678259125049,12.3856408205582,0.776243821946603
AVBLOCK,P<1e-5,TCRgd T cell Absolute Count,GCST90001615,19,9.31450106764174,18,0.952005915606447,8.83042581484772,0.963542296431037
AVBLOCK,P<1e-5,TCRgd T cell %T cell,GCST90001616,18,15.6353236192116,17,0.549818182927327,13.4214823831259,0.707545252752326
AVBLOCK,P<1e-5,TCRgd T cell %lymphocyte,GCST90001617,20,17.5009345347862,19,0.555970177613796,14.9137325912599,0.728064304198895
AVBLOCK,P<1e-5,CD25 on CD24+ CD27+ B cell,GCST90001777,24,17.2526548515811,23,0.796671848332163,15.8053884075557,0.863472299121333
AVBLOCK,P<1e-5,Plasmacytoid Dendritic Cell Absolute Count,GCST90001460,30,38.6108227681032,29,0.10934368682366,34.6374757117433,0.216691058533877
AVBLOCK,P<1e-5,CD4+ CD8dim T cell %lymphocyte,GCST90001610,19,16.7249492543843,18,0.542085881780616,14.7698666218321,0.677703643376669
AVBLOCK,P<1e-5,CD4+ CD8dim T cell %leukocyte,GCST90001611,14,9.35743338907702,13,0.745444320780248,8.46957473545622,0.811721177069984
AVBLOCK,P<1e-5,CD19 on Plasma Blast-Plasma Cell,GCST90001739,23,38.4440867229562,22,0.0163271155260236,32.6800459763849,0.0665185868059708
AVBLOCK,P<1e-5,SSC-A on myeloid Dendritic Cell,GCST90002071,18,8.53086666574569,17,0.953840958755378,8.06372650152181,0.96516500341015
AVBLOCK,P<1e-5,CD3 on Terminally Differentiated CD8+ T cell,GCST90001840,23,31.9471538927991,22,0.0783014554438822,26.0222017460041,0.250730014834919
AVBLOCK,P<1e-5,CD66b on Granulocytic Myeloid-Derived Suppressor Cells,GCST90001837,22,18.0070152954779,21,0.648560235607869,16.5257290269908,0.739423631160198
AVBLOCK,P<1e-5,Central Memory CD8+ T cell %T cell,GCST90001550,22,21.245975079399,21,0.44401295455089,18.4991444674109,0.617235171994868
AVBLOCK,P<1e-5,CD33 on CD33dim HLA DR+ CD11b+,GCST90001948,22,21.499721999466,21,0.428812157444341,19.3146049845163,0.564966240189072
AVBLOCK,P<1e-5,IgD on unswitched memory B cell,GCST90001826,22,36.5972467626381,21,0.0187165216032417,31.7446299818389,0.0621270570392158
AVBLOCK,P<1e-5,CD19 on naive-mature B cell,GCST90001737,29,34.7522763860846,28,0.177193641463431,31.0323255544041,0.315646964442892
AVBLOCK,P<1e-5,Terminally Differentiated CD4-CD8- T cell %T cell,GCST90001574,24,25.66831454671,23,0.316772404332589,23.1151356030942,0.454064497802899
AVBLOCK,P<1e-5,CCR2 on monocyte,GCST90002008,24,24.5240508835463,23,0.375282594838216,21.9184187323972,0.525181368636
AVBLOCK,P<1e-5,CD4+ CD8dim T cell Absolute Count,GCST90001609,15,6.06897597108961,14,0.964722853571654,5.75260782475316,0.972346830213345
AVBLOCK,P<1e-5,CD39 on CD39+ CD4+ T cell,GCST90002032,20,19.4008551021905,19,0.431405635084339,18.2027705676116,0.508933949118945
AVBLOCK,P<1e-5,CD39+ resting CD4 regulatory T cell %resting CD4 regulatory T cell,GCST90001484,28,38.2698738629092,27,0.0736950772179448,34.893233611946,0.141591135795336
AVBLOCK,P<1e-5,CD39+ secreting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001497,22,21.0031211753635,21,0.458753607723858,19.2631232489904,0.568265298421027
AVBLOCK,P<1e-5,CD28 on CD39+ CD4+ T cell,GCST90001892,17,24.4839888476237,16,0.07945371843034,22.7328408148246,0.12106508035781
AVBLOCK,P<1e-5,CD39 on CD39+ activated CD4 regulatory T cell,GCST90002030,22,13.5562837391344,21,0.887894132926493,13.0496429485271,0.906875181001027
AVBLOCK,P<1e-5,CD14 on Monocytic Myeloid-Derived Suppressor Cells,GCST90002019,25,33.3114975956888,24,0.0976696552685675,28.8606541647385,0.225419270325644
AVBLOCK,P<1e-5,CD40 on CD14+ CD16- monocyte,GCST90001980,23,38.0837813325006,22,0.0179291948196979,34.1902193036579,0.0469791794806596
AVBLOCK,P<1e-5,CD40 on monocytes,GCST90001985,29,29.8276113490691,28,0.37150554606733,27.3643445484586,0.498480473848937
AVBLOCK,P<1e-5,HVEM on Terminally Differentiated CD4+ T cell,GCST90001879,26,23.5597161563342,25,0.544914669283662,21.9481693122163,0.638735254939729
AVBLOCK,P<1e-5,CD11c+ CD62L- monocyte Absolute Count,GCST90001452,22,12.223139836775,21,0.933396967578009,11.4359301937088,0.953610823988967
AVBLOCK,P<1e-5,CD8dim Natural Killer T Absolute Count,GCST90001633,27,33.2371808371003,26,0.15532760446861,28.8151544944196,0.319554809126349
AVBLOCK,P<1e-5,CD8dim Natural Killer T %lymphocyte,GCST90001635,26,35.8606388239284,25,0.0737411944221403,31.20592361897,0.18229041992481
AVBLOCK,P<1e-5,Activated CD4 regulatory T cell %CD4 regulatory T cell,GCST90001487,28,41.9555313337829,27,0.0332490442229761,35.2931104789818,0.131595386024487
AVBLOCK,P<1e-5,CD25 on IgD+ CD24+ B cell,GCST90001778,26,27.3019800664781,25,0.340969088623077,25.1473756638564,0.454138960699169
AVBLOCK,P<1e-5,CD25 on IgD+ CD38- unswitched memory B cell,GCST90001782,24,20.4615546412708,23,0.613932979486874,18.7508639532342,0.71558631630287
AVBLOCK,P<1e-5,CD25++ CD45RA+ CD4 not regulatory T cell %CD4+ T cell,GCST90001508,32,53.8557407179199,31,0.00666088979779999,45.8272633771071,0.0419992757045417
AVBLOCK,P<1e-5,CD25++ CD45RA+ CD4 not regulatory T cell %T cell,GCST90001509,27,18.5479381098093,26,0.854938338196853,17.20827059999,0.902656071453808
AVBLOCK,P<1e-5,CD25 on CD45RA+ CD4 not regulatory T cell,GCST90001934,22,14.5346012456898,21,0.845559982845176,13.3392564322909,0.896276869417042
AVBLOCK,P<1e-5,Activated & secreting CD4 regulatory T cell Absolute Count,GCST90001501,22,20.2002117014518,21,0.508613213511668,18.2563349171257,0.632729899447131
