Outcome,Immunophenotype,GWAS Catalog accession,Instruments,Method,OR,OR 95%CI lower,OR 95%CI upper,P,FDR
I9_LBBB,CD14 on CD14+ CD16- monocyte,GCST90001986,16,IVW,0.989515996190399,0.891640468409556,1.09813533751244,0.842783355390911,0.984642438626707
I9_LBBB,CD80 on CD62L+ myeloid Dendritic Cell,GCST90002036,26,IVW,1.0113072105137,0.967462680675418,1.05713873461557,0.619035603981597,0.984642438626707
I9_LBBB,Secreting CD4 regulatory T cell Absolute Count,GCST90001492,23,IVW,1.02175896171999,0.995642498702668,1.04856047950488,0.103222314273523,0.963734033871956
I9_LBBB,CD66b on CD66b++ myeloid cell,GCST90001836,26,IVW,0.991864825540377,0.940239127907252,1.04632513468562,0.764542874609801,0.984642438626707
I9_LBBB,CD19 on IgD- CD38- B cell,GCST90001733,22,IVW,1.01933707649162,0.92671602146238,1.12121518506915,0.693532920002087,0.984642438626707
I9_LBBB,CD38 on IgD- CD38+ B cell,GCST90001814,14,IVW,1.00863977750698,0.981494272592988,1.03653605444034,0.536548843964544,0.984642438626707
I9_LBBB,CD39 on CD39+ CD8+ T cell,GCST90002029,23,IVW,0.99014414028714,0.9041644805406,1.08429985875887,0.830772723590766,0.984642438626707
I9_LBBB,Terminally Differentiated CD4-CD8- T cell Absolute Count,GCST90001572,22,IVW,0.993061798760082,0.969787100867399,1.01689508478155,0.565023889356748,0.984642438626707
I9_LBBB,FSC-A on Natural Killer T,GCST90001976,20,IVW,1.08266327902158,0.985134171142903,1.18984785024955,0.0991409531976296,0.963734033871956
I9_LBBB,CD19 on CD20- CD38- B cell,GCST90001722,19,IVW,1.03450265501782,0.945752890433384,1.13158072691537,0.458551948998514,0.984642438626707
I9_LBBB,CD20 on CD20- CD38- B cell,GCST90001744,16,IVW,1.00047755468949,0.913507968714667,1.09572699058755,0.991789870828286,0.995876916999282
I9_LBBB,CD27 on Plasma Blast-Plasma Cell,GCST90001807,19,IVW,1.02410284025123,0.940312470767255,1.11535969160855,0.584464790714334,0.984642438626707
I9_LBBB,CD62L on CD62L+ Dendritic Cell,GCST90001833,26,IVW,1.02166108080736,0.952264859878446,1.09611454545294,0.550428314768635,0.984642438626707
I9_LBBB,HLA DR on HLA DR+ CD4+ T cell,GCST90002114,22,IVW,1.01676786600163,0.933066927668745,1.10797721222044,0.70439659390367,0.984642438626707
I9_LBBB,IgD+ CD38- B cell Absolute Count,GCST90001396,17,IVW,1.05920515651062,0.952790955857443,1.17750442180577,0.286977809124422,0.984642438626707
I9_LBBB,IgD+ CD38- B cell %lymphocyte,GCST90001431,20,IVW,0.995979764751003,0.925918870982926,1.07134191005354,0.913800071807487,0.984642438626707
I9_LBBB,CD28 on CD28+ CD45RA+ CD8+ T cell,GCST90001896,15,IVW,0.967745798407725,0.90519194879626,1.03462247049504,0.336222132653039,0.984642438626707
I9_LBBB,SSC-A on B cell,GCST90002075,13,IVW,1.04444587012039,0.943490216197703,1.15620401450241,0.40177679128343,0.984642438626707
I9_LBBB,IgD- CD27- B cell Absolute Count,GCST90001401,25,IVW,1.00891168753337,0.924145885274937,1.10145249733878,0.842924327781711,0.984642438626707
I9_LBBB,CD3 on CD39+ CD4+ T cell,GCST90001860,27,IVW,1.04536532395301,0.984602446077956,1.10987806792108,0.146469196632264,0.982284245304452
I9_LBBB,CD123 on plasmacytoid Dendritic Cell,GCST90001944,18,IVW,0.989956457006171,0.949550789992266,1.03208148220928,0.634946129825527,0.984642438626707
I9_LBBB,CD123 on CD62L+ plasmacytoid Dendritic Cell,GCST90001945,18,IVW,0.989989304789417,0.949588086539333,1.03210943512278,0.636009613438462,0.984642438626707
I9_LBBB,HLA DR on CD14- CD16-,GCST90002009,25,IVW,1.00427753496763,0.996350028645594,1.01226811687022,0.291128296879045,0.984642438626707
I9_LBBB,Central Memory CD4+ T cell %T cell,GCST90001539,24,IVW,1.00505099064646,0.922683055292796,1.09477191328595,0.908059236094052,0.984642438626707
I9_LBBB,FSC-A on CD14+ monocyte,GCST90001967,23,IVW,1.07505293720982,1.00692346366065,1.14779212076536,0.030268788437853,0.819499420298909
I9_LBBB,CD25 on CD39+ secreting CD4 regulatory T cell,GCST90001942,16,IVW,1.00231278191909,0.930810367021796,1.07930782508664,0.951216957590564,0.987549834209795
I9_LBBB,CD4+CD8+ T cell %T cell,GCST90001595,8,IVW,0.937896636328999,0.777115430353698,1.13194265108967,0.503969059491364,0.984642438626707
I9_LBBB,CD3 on CD39+ activated CD4 regulatory T cell,GCST90001854,26,IVW,1.0512821871709,0.993241545146326,1.11271446755685,0.0843544515702711,0.963734033871956
I9_LBBB,FSC-A on myeloid Dendritic Cell,GCST90001963,20,IVW,0.993303151657674,0.954646785602828,1.03352482402173,0.740052872263635,0.984642438626707
I9_LBBB,FSC-A on monocyte,GCST90001965,19,IVW,0.97363651500669,0.923341366819042,1.02667128043897,0.32349247621124,0.984642438626707
I9_LBBB,CD33+ HLA DR+ CD14- %CD33+ HLA DR+,GCST90001519,19,IVW,0.989424209379415,0.938129729290207,1.04352333748848,0.695462861132921,0.984642438626707
I9_LBBB,CD19 on IgD+ CD38- unswitched memory B cell,GCST90001728,22,IVW,0.988276364670361,0.956915854721148,1.02066463644359,0.473507254155615,0.984642438626707
I9_LBBB,CD25 on IgD+ CD24- B cell,GCST90001779,24,IVW,0.997544653475151,0.955788885836956,1.04112461488343,0.910280242841963,0.984642438626707
I9_LBBB,CD45RA- CD28- CD8+ T cell %T cell,GCST90001697,180,IVW,1.00034190032858,0.999513015566915,1.00117147247493,0.418936013214232,0.984642438626707
I9_LBBB,CD20 on IgD- CD38- B cell,GCST90001755,27,IVW,1.07281347566705,0.984926056766336,1.16854330907997,0.107025996350262,0.963734033871956
I9_LBBB,CD20 on switched memory B cell,GCST90001761,31,IVW,1.03015795476114,0.962312084130233,1.10278716152341,0.39266623113978,0.984642438626707
I9_LBBB,CD39 on CD39+ secreting CD4 regulatory T cell,GCST90002031,23,IVW,0.998614294795469,0.950099941886029,1.0496059054485,0.956477814802373,0.987549834209795
I9_LBBB,CD24+ CD27+ B cell %B cell,GCST90001417,26,IVW,0.978175019644152,0.917689225547681,1.04264749156753,0.49802942573644,0.984642438626707
I9_LBBB,CD4 on activated CD4 regulatory T cell,GCST90002066,24,IVW,0.980275708278402,0.932510586205053,1.03048745875515,0.434421222776442,0.984642438626707
I9_LBBB,CD4 on activated & secreting CD4 regulatory T cell,GCST90002070,32,IVW,0.987016599538417,0.944796412611076,1.03112348307085,0.557941370396983,0.984642438626707
I9_LBBB,CD33 on CD66b++ myeloid cell,GCST90001951,18,IVW,0.992464609703674,0.938079358604157,1.05000285154969,0.792503355474872,0.984642438626707
I9_LBBB,Effector Memory CD8+ T cell %CD8+ T cell,GCST90001555,24,IVW,0.995934698440109,0.957756961861575,1.03563426114813,0.838146526607863,0.984642438626707
I9_LBBB,CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001561,27,IVW,1.00495801085508,0.978660042065591,1.03196264297273,0.71468659277775,0.984642438626707
I9_LBBB,HLA DR on CD33dim HLA DR+ CD11b+,GCST90002110,23,IVW,1.00926597494851,0.970147113646154,1.04996221074188,0.647451401474144,0.984642438626707
I9_LBBB,T cell %lymphocyte,GCST90001604,17,IVW,0.984455889258679,0.862452560309585,1.12371792084218,0.816479011149358,0.984642438626707
I9_LBBB,IgD+ CD24+ B cell Absolute Count,GCST90001412,23,IVW,1.03176453919678,0.928410902636294,1.14662382929919,0.561465149401789,0.984642438626707
I9_LBBB,CD33dim HLA DR- Absolute Count,GCST90001531,24,IVW,1.00005911852,0.972102459989586,1.02881978155442,0.996739353007426,0.996739353007426
I9_LBBB,Activated CD4 regulatory T cell Absolute Count,GCST90001486,15,IVW,1.02504533140494,0.96644057004917,1.08720387367597,0.410196157247682,0.984642438626707
I9_LBBB,CD28+ CD45RA- CD8dim T cell %CD8dim T cell,GCST90001668,28,IVW,1.00811797153891,0.963386099699826,1.05492683032939,0.726970208837921,0.984642438626707
I9_LBBB,CD19 on IgD+ B cell,GCST90001741,27,IVW,1.00248898735295,0.967174951049735,1.03909242963042,0.891928131154607,0.984642438626707
I9_LBBB,Naive CD8+ T cell %CD8+ T cell,GCST90001552,37,IVW,0.997942306297697,0.985024617367917,1.01102939879805,0.756660369228615,0.984642438626707
I9_LBBB,CD127 on CD28+ CD45RA+ CD8+ T cell,GCST90001929,21,IVW,1.01773108309201,0.936259676652698,1.10629196506116,0.679707895207186,0.984642438626707
I9_LBBB,CCR2 on monocyte,GCST90002017,25,IVW,1.07464557983182,0.98724506615778,1.16978363512784,0.0962336227377107,0.963734033871956
I9_LBBB,CD27 on IgD+ CD38- unswitched memory B cell,GCST90001801,23,IVW,0.987181675516431,0.937821057650314,1.03914030563259,0.62204112842288,0.984642438626707
I9_LBBB,CD45 on CD33- HLA DR+,GCST90002046,25,IVW,1.01314285434018,0.986809638909712,1.04017877696722,0.331159925541417,0.984642438626707
I9_LBBB,Myeloid Dendritic Cell %Dendritic Cell,GCST90001459,26,IVW,1.03928037035598,0.957993007518796,1.12746510645702,0.353812154482319,0.984642438626707
I9_LBBB,Plasmacytoid Dendritic Cell %Dendritic Cell,GCST90001474,24,IVW,1.00194442043222,0.942667967974382,1.06494826995389,0.950218423384463,0.987549834209795
I9_LBBB,CD19 on IgD+ CD38+ B cell,GCST90001729,21,IVW,0.975335708604411,0.909180274211052,1.04630486545075,0.485873703202219,0.984642438626707
I9_LBBB,CD38 on IgD+ CD38dim B cell,GCST90001813,23,IVW,0.989232875718608,0.925060358017612,1.05785711593954,0.751735097741363,0.984642438626707
I9_LBBB,Terminally Differentiated CD4-CD8- T cell %CD4-CD8- T cell,GCST90001573,27,IVW,0.995256996262104,0.969319741960603,1.0218882848761,0.724175827519651,0.984642438626707
I9_LBBB,CD33+ HLA DR+ Absolute Count,GCST90001517,30,IVW,0.998537991740298,0.967859435342421,1.03018897635274,0.926780989648236,0.987549834209795
I9_LBBB,CD33+ HLA DR+ CD14- Absolute Count,GCST90001518,29,IVW,0.999245415470692,0.974627720120461,1.02448491842176,0.952703099045528,0.987549834209795
I9_LBBB,CD25 on resting CD4 regulatory T cell,GCST90001937,20,IVW,0.944154913582173,0.865271471425346,1.03022985303436,0.196721080348329,0.982405835569941
I9_LBBB,SSC-A on HLA DR+ T cell,GCST90002083,20,IVW,0.989812752756417,0.908837691953281,1.07800247964364,0.814096628227612,0.984642438626707
I9_LBBB,IgD- CD38dim B cell %B cell,GCST90001428,26,IVW,1.02147690333752,0.977738696755381,1.06717169680875,0.341244058752933,0.984642438626707
I9_LBBB,CD38 on CD20- B cell,GCST90001809,19,IVW,0.932117842233485,0.826098135586046,1.0517438962547,0.253837490115418,0.982405835569941
I9_LBBB,CD45 on CD33+ HLA DR+ CD14-,GCST90002042,18,IVW,1.0103293249315,0.934154414437606,1.0927158605048,0.797223742249256,0.984642438626707
I9_LBBB,Myeloid Dendritic Cell Absolute Count,GCST90001458,23,IVW,1.01516479666682,0.959601534832964,1.07394530644532,0.600217826725895,0.984642438626707
I9_LBBB,CD4 on naive CD4+ T cell,GCST90002024,20,IVW,1.07038918914137,0.988681685251794,1.1588492366367,0.0931460138405144,0.963734033871956
I9_LBBB,Terminally Differentiated CD4+ T cell %CD4+ T cell,GCST90001546,21,IVW,1.04798443051933,0.947843971972623,1.15870480700029,0.360371979251754,0.984642438626707
I9_LBBB,Terminally Differentiated CD4+ T cell %T cell,GCST90001547,26,IVW,1.03439479365944,0.983530781039742,1.08788927583806,0.188681191808431,0.982405835569941
I9_LBBB,CD24 on switched memory B cell,GCST90001773,38,IVW,1.00792897708777,0.964901758404518,1.05287487975257,0.72272644594186,0.984642438626707
I9_LBBB,Natural Killer T %T cell,GCST90001622,32,IVW,0.984653525420609,0.916904755317461,1.05740815444626,0.670676780787985,0.984642438626707
I9_LBBB,Natural Killer T %lymphocyte,GCST90001623,33,IVW,0.988710019785807,0.915864100122692,1.06734995191306,0.771220268116411,0.984642438626707
I9_LBBB,Memory B cell %B cell,GCST90001406,29,IVW,0.999781563955436,0.938090623449678,1.0655294388824,0.994635965383335,0.995998480404409
I9_LBBB,CD19 on IgD- CD38+ B cell,GCST90001734,18,IVW,0.991251107894308,0.896918598733896,1.09550494357985,0.86325826854922,0.984642438626707
I9_LBBB,HLA DR++ monocyte Absolute Count,GCST90001477,23,IVW,0.994315242800603,0.939287688199962,1.05256655068085,0.844401941633708,0.984642438626707
I9_LBBB,CD19 on IgD+ CD38- naive B cell,GCST90001727,19,IVW,0.995373398647521,0.953464810414931,1.03912403678952,0.832652783787707,0.984642438626707
I9_LBBB,CD28- CD4-CD8- T cell Absolute Count,GCST90001654,31,IVW,1.05206886687321,0.972453474736465,1.13820242242831,0.206136088558108,0.982405835569941
I9_LBBB,CD24+ CD27+ B cell Absolute Count,GCST90001418,26,IVW,0.991941009846095,0.951140579570381,1.0344916284183,0.705732247020328,0.984642438626707
I9_LBBB,CD62L- HLA DR++ monocyte Absolute Count,GCST90001454,19,IVW,1.0489296517848,0.939134126211692,1.17156153065336,0.397099628503781,0.984642438626707
I9_LBBB,CCR2 on plasmacytoid Dendritic Cell,GCST90002015,19,IVW,0.995297652429463,0.932248314762734,1.06261111041399,0.887738019980985,0.984642438626707
I9_LBBB,CCR2 on CD62L+ plasmacytoid Dendritic Cell,GCST90002016,19,IVW,0.995664882077626,0.932169017943837,1.06348584679348,0.897181834265031,0.984642438626707
I9_LBBB,CD33 on Granulocytic Myeloid-Derived Suppressor Cells,GCST90001950,20,IVW,1.03514687491492,0.975642729471193,1.09828015961018,0.252780107622181,0.982405835569941
I9_LBBB,CD40 on CD14- CD16+ monocyte,GCST90001989,27,IVW,0.995578258842397,0.954933437219658,1.03795304557093,0.834930111437714,0.984642438626707
I9_LBBB,CD39+ CD4+ T cell %T cell,GCST90001658,31,IVW,0.973553445710704,0.932348459874078,1.01657947907502,0.224463097109277,0.982405835569941
I9_LBBB,CD45 on basophil,GCST90002051,17,IVW,1.00351618653627,0.918200364338143,1.09675924313774,0.938281406686355,0.987549834209795
I9_LBBB,CD25 on IgD+ CD38+ B cell,GCST90001783,13,IVW,0.990651406022772,0.890496263369881,1.10207111318025,0.862869493647428,0.984642438626707
I9_LBBB,CD14- CD16+ monocyte %monocyte,GCST90001584,23,IVW,0.949159279322031,0.875719581217086,1.02875778599244,0.204101529126618,0.982405835569941
I9_LBBB,CD16+ monocyte %monocyte,GCST90001587,22,IVW,0.952976436428688,0.86535740114454,1.04946706087816,0.327675163417769,0.984642438626707
I9_LBBB,Secreting CD4 regulatory T cell %CD4+ T cell,GCST90001494,26,IVW,1.00056947750108,0.980754078173618,1.02078523208503,0.955513118213524,0.987549834209795
I9_LBBB,CD3 on CD45RA- CD4+ T cell,GCST90001845,28,IVW,1.0562341475468,0.992542483556239,1.12401291927239,0.0846886978928937,0.963734033871956
I9_LBBB,CD24 on IgD- CD38- B cell,GCST90001769,29,IVW,0.980840662106351,0.933307713480552,1.03079444276046,0.445287795387903,0.984642438626707
I9_LBBB,CD3 on Effector Memory CD8+ T cell,GCST90001839,20,IVW,1.06841884380764,0.98163205212447,1.16287851780386,0.125745033380293,0.982284245304452
I9_LBBB,CD62L- myeloid Dendritic Cell Absolute Count,GCST90001468,16,IVW,1.03069788604963,0.92718376390061,1.14576869620536,0.575526960792778,0.984642438626707
I9_LBBB,CD62L- myeloid Dendritic Cell %Dendritic Cell,GCST90001469,24,IVW,0.98911469419975,0.932843955153388,1.04877978023773,0.71417799105829,0.984642438626707
I9_LBBB,CD62L- CD86+ myeloid Dendritic Cell Absolute Count,GCST90001472,19,IVW,1.04033128912798,0.977010335555842,1.10775613292049,0.217173029751302,0.982405835569941
I9_LBBB,CD62L- CD86+ myeloid Dendritic Cell %Dendritic Cell,GCST90001473,18,IVW,1.02780411615971,0.956219829375085,1.10474732769892,0.456530157312671,0.984642438626707
I9_LBBB,CD45 on Natural Killer,GCST90001911,30,IVW,1.02976105405747,0.958505736710622,1.10631349176129,0.422779861566599,0.984642438626707
I9_LBBB,SSC-A on monocyte,GCST90002073,23,IVW,0.983129956630033,0.925185563733061,1.0447034081719,0.583036272919896,0.984642438626707
I9_LBBB,CD25++ CD45RA- CD4 not regulatory T cell %CD4+ T cell,GCST90001511,24,IVW,1.03450359589436,0.98406625835269,1.08752604901813,0.183464601571634,0.982405835569941
I9_LBBB,CD27 on T cell,GCST90001799,21,IVW,1.0340957501606,0.98935976126622,1.08085457117401,0.137303882312928,0.982284245304452
I9_LBBB,CD20 on naive-mature B cell,GCST90001759,23,IVW,1.01536847320586,0.967078270289609,1.06607000493523,0.53956187496348,0.984642438626707
I9_LBBB,CD39+ activated CD4 regulatory T cell %CD4 regulatory T cell,GCST90001491,23,IVW,1.01733896422949,0.973489325457222,1.06316375647306,0.444431866342172,0.984642438626707
I9_LBBB,CD39+ secreting CD4 regulatory T cell Absolute Count,GCST90001495,26,IVW,0.997661130180502,0.94713074428351,1.05088736341886,0.929637825951766,0.987549834209795
I9_LBBB,CD4 on CD39+ CD4+ T cell,GCST90002061,27,IVW,0.974286746119706,0.909044817111921,1.04421107276128,0.461343041471672,0.984642438626707
I9_LBBB,HLA DR+ CD4+ T cell Absolute Count,GCST90001624,24,IVW,1.02195759145225,0.973001850855214,1.07337649749475,0.385821738985509,0.984642438626707
I9_LBBB,CD25++ CD8+ T cell %T cell,GCST90001679,17,IVW,1.04941983471402,0.95626388273266,1.15165072045191,0.309121202256324,0.984642438626707
I9_LBBB,CD25++ CD8+ T cell %CD8+ T cell,GCST90001680,22,IVW,1.0569338080494,0.970534730849225,1.15102431586381,0.203152801662128,0.982405835569941
I9_LBBB,CD27 on IgD- CD38+ B cell,GCST90001803,15,IVW,1.05643076781313,0.895739630597274,1.24594907834777,0.514341681164942,0.984642438626707
I9_LBBB,CD8 on Terminally Differentiated CD8+ T cell,GCST90002057,17,IVW,1.02373969213462,0.942934382620466,1.1114696595741,0.575957403530102,0.984642438626707
I9_LBBB,Plasma Blast-Plasma Cell Absolute Count,GCST90001405,24,IVW,0.998787132930759,0.954275653968069,1.04537481676277,0.958388362880036,0.98808972167928
I9_LBBB,CD66b++ myeloid cell Absolute Count,GCST90001529,16,IVW,0.942554492754377,0.872696883657743,1.01800406125878,0.132112463351817,0.982284245304452
I9_LBBB,CD11c+ CD62L- monocyte %monocyte,GCST90001453,18,IVW,1.01488856903416,0.911739034620435,1.12970791909222,0.786960636535146,0.984642438626707
I9_LBBB,BAFF-R on IgD+ CD24- B cell,GCST90001704,22,IVW,0.982392244943867,0.939252182117601,1.02751374050576,0.438129305033721,0.984642438626707
I9_LBBB,BAFF-R on IgD+ CD38- B cell,GCST90001705,22,IVW,0.978072968465359,0.926237653379763,1.03280915880713,0.424856356477454,0.984642438626707
I9_LBBB,BAFF-R on IgD+ CD38dim B cell,GCST90001709,25,IVW,0.993277078544659,0.950758101248988,1.03769755258056,0.762496597675601,0.984642438626707
I9_LBBB,BAFF-R on naive-mature B cell,GCST90001716,23,IVW,0.978121852924311,0.930258971951893,1.02844733349969,0.387486624911887,0.984642438626707
I9_LBBB,BAFF-R on IgD+ B cell,GCST90001719,24,IVW,0.980304130092813,0.932675622885992,1.03036485986779,0.433727110099943,0.984642438626707
I9_LBBB,BAFF-R on transitional B cell,GCST90001720,24,IVW,0.981427188772631,0.934227062958736,1.03101201522856,0.455962526405122,0.984642438626707
I9_LBBB,BAFF-R on B cell,GCST90001829,21,IVW,0.977289335553784,0.929137501513336,1.02793660123668,0.372849907280358,0.984642438626707
I9_LBBB,HLA DR on plasmacytoid Dendritic Cell,GCST90002105,23,IVW,0.980533055247542,0.937511886486589,1.02552840800364,0.390453648211511,0.984642438626707
I9_LBBB,IgD- CD38+ B cell Absolute Count,GCST90001420,20,IVW,0.993562864037819,0.932299366120323,1.05885212483093,0.842354434634397,0.984642438626707
I9_LBBB,HLA DR on HLA DR+ CD8+ T cell,GCST90002115,20,IVW,1.04389137195933,0.950002180906329,1.14705967875939,0.371683401602726,0.984642438626707
I9_LBBB,CD27 on switched memory B cell,GCST90001808,30,IVW,1.01068949942078,0.948732672928802,1.07669240597143,0.741828730918338,0.984642438626707
I9_LBBB,CD4 on CD39+ secreting CD4 regulatory T cell,GCST90002069,23,IVW,1.00756332415183,0.960541396083191,1.0568871433501,0.757317077009258,0.984642438626707
I9_LBBB,Naive CD4-CD8- T cell Absolute Count,GCST90001566,18,IVW,0.967109209721862,0.837372198848211,1.11694683059138,0.649056841505594,0.984642438626707
I9_LBBB,Terminally Differentiated CD8+ T cell Absolute Count,GCST90001557,17,IVW,0.964697586375919,0.876097661977783,1.06225763810237,0.464644916141517,0.984642438626707
I9_LBBB,CD27 on IgD+ CD24+ B cell,GCST90001800,31,IVW,1.03138150680777,0.983045956845296,1.08209367545617,0.207037494471429,0.982405835569941
