outcome,id,trait,nIV_main,p_main,FDR_main,nIV_gws,p_gws,FDR_gws
Cardiac conduction disorders,ebi-a-GCST90001823,IgD on IgD+ CD38- unswitched memory B cell,17,0.272545732332779,0.967533682599991,2,0.621252000816479,0.959541894390847
Cardiac conduction disorders,ebi-a-GCST90001543,Effector Memory CD4+ T cell %CD4+ T cell,28,0.272599768288099,0.967533682599991,2,0.171031267057502,0.63539409500401
Cardiac conduction disorders,ebi-a-GCST90001699,CD45RA+ CD28- CD8+ T cell %CD8+ T cell,31,0.277086741129686,0.967533682599991,1,0.793020415956566,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001857,CD3 on activated & secreting CD4 regulatory T cell,22,0.278396328991792,0.967533682599991,4,0.828480572289984,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001818,CD38 on IgD+ B cell,15,0.28017912427682,0.967533682599991,1,0.581632199555756,0.928290746444909
Cardiac conduction disorders,ebi-a-GCST90001667,CD28+ CD45RA- CD8dim T cell %T cell,28,0.280452484920786,0.967533682599991,3,0.5278968119829,0.898256411460129
Cardiac conduction disorders,ebi-a-GCST90001949,CD33 on CD33dim HLA DR+ CD11b-,22,0.280876249357132,0.967533682599991,7,0.347634770732326,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001721,CD19 on CD20- B cell,22,0.281914485000195,0.967533682599991,1,0.0252039507164553,0.429826852483862
Cardiac conduction disorders,ebi-a-GCST90001502,Activated & secreting CD4 regulatory T cell %CD4 regulatory T cell,38,0.283785036886302,0.967533682599991,9,0.804142633663708,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001706,BAFF-R on IgD+ CD38- naive B cell,28,0.284703596293873,0.967533682599991,8,0.654523883628359,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001898,CD28 on CD4+ T cell,27,0.287125415354256,0.967533682599991,2,0.301467013097159,0.801924770584653
Cardiac conduction disorders,ebi-a-GCST90001762,CD20 on IgD+ B cell,20,0.288833248661105,0.967533682599991,5,0.189672347232896,0.654154061195273
Cardiac conduction disorders,ebi-a-GCST90001675,CD28- CD127- CD25++ CD8+ T cell Absolute Count,29,0.288853886452752,0.967533682599991,1,0.834773768652246,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002083,SSC-A on HLA DR+ T cell,20,0.289464590207788,0.967533682599991,1,0.326850889005958,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90002014,CCR2 on CD62L+ myeloid Dendritic Cell,14,0.291075807464147,0.967533682599991,3,0.17837064561153,0.64065669755147
Cardiac conduction disorders,ebi-a-GCST90001894,CD28 on CD28+ CD4+ T cell,27,0.292244790848659,0.967533682599991,2,0.307033193074716,0.801924770584653
Cardiac conduction disorders,ebi-a-GCST90001778,CD25 on IgD+ CD24+ B cell,26,0.294681683630259,0.967533682599991,3,0.837293298034494,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002113,HLA DR on HLA DR+ T cell,19,0.299207831856636,0.967533682599991,1,0.768177222501379,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001847,CD3 on HLA DR+ T cell,27,0.299459927716004,0.967533682599991,2,0.863829025567177,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002100,CD45RA on naive CD8+ T cell,22,0.300388513544178,0.967533682599991,2,0.301673025253508,0.801924770584653
Cardiac conduction disorders,ebi-a-GCST90001955,CD33 on Immature Myeloid-Derived Suppressor Cells,23,0.301193077454445,0.967533682599991,6,0.0925594405583146,0.535081718275209
Cardiac conduction disorders,ebi-a-GCST90002097,CD11b on CD33+ HLA DR+ CD14dim,21,0.303458960848103,0.967533682599991,1,0.0164765358317811,0.355532605188649
Cardiac conduction disorders,ebi-a-GCST90001496,CD39+ secreting CD4 regulatory T cell %secreting CD4 regulatory T cell,28,0.303487959026063,0.967533682599991,7,0.201378105924444,0.666368476588003
Cardiac conduction disorders,ebi-a-GCST90001694,CD28- CD4-CD8- T cell %T cell,22,0.304871227211828,0.967533682599991,3,0.365945704780965,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001979,CD16 on CD14- CD16+ monocyte,20,0.305375174535356,0.967533682599991,5,0.0709674359239974,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001551,Naive CD8+ T cell Absolute Count,28,0.306060552000033,0.967533682599991,1,0.115121763546354,0.56504772158739
Cardiac conduction disorders,ebi-a-GCST90002033,CD39 on granulocyte,26,0.307433112376346,0.967533682599991,2,0.195958553070212,0.665801416489808
Cardiac conduction disorders,ebi-a-GCST90002071,SSC-A on myeloid Dendritic Cell,18,0.308090434130763,0.967533682599991,5,0.683900701347181,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90002062,CD4 on CD28+ CD4+ T cell,21,0.309716664471133,0.967533682599991,2,0.0207918060004021,0.406100316903896
Cardiac conduction disorders,ebi-a-GCST90002063,CD4 on CD4 regulatory T cell,29,0.313340056340586,0.974687579510504,1,0.365464742192028,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90002067,CD4 on CD39+ activated CD4 regulatory T cell,23,0.31502572382305,0.975778830994276,3,0.102942351216949,0.545140297631404
Cardiac conduction disorders,ebi-a-GCST90002011,CD64 on CD14+ CD16+ monocyte,12,0.316989878701471,0.976120388751441,2,0.0225341459402265,0.414491714718711
Cardiac conduction disorders,ebi-a-GCST90001869,CD3 on resting CD4 regulatory T cell,37,0.317949026224287,0.976120388751441,5,0.100755137994388,0.545140297631404
Cardiac conduction disorders,ebi-a-GCST90001806,CD27 on unswitched memory B cell,30,0.320805651010192,0.976120388751441,11,0.968723424450129,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001645,Natural Killer Absolute Count,22,0.322553909296928,0.976120388751441,3,0.0254922021242488,0.429826852483862
Cardiac conduction disorders,ebi-a-GCST90001399,IgD- CD27- B cell %B cell,15,0.322798120469521,0.976120388751441,3,0.323365919683847,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001702,BAFF-R on CD24+ CD27+ B cell,19,0.32587692084662,0.976120388751441,9,0.486767398362325,0.881834207375777
Cardiac conduction disorders,ebi-a-GCST90001654,CD28- CD4-CD8- T cell Absolute Count,31,0.328983822606146,0.976120388751441,2,0.164768155897912,0.625089191437705
Cardiac conduction disorders,ebi-a-GCST90001622,Natural Killer T %T cell,32,0.329048665446148,0.976120388751441,5,0.279795987947572,0.795938486332295
Cardiac conduction disorders,ebi-a-GCST90001718,BAFF-R on switched memory B cell,19,0.329360721051981,0.976120388751441,10,0.778261590993099,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001573,Terminally Differentiated CD4-CD8- T cell %CD4-CD8- T cell,27,0.331543398161636,0.976120388751441,2,0.037248109512527,0.461420458655181
Cardiac conduction disorders,ebi-a-GCST90001932,CD127 on CD45RA+ CD4+ T cell,22,0.334441215545266,0.976120388751441,4,0.828478876273309,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001802,CD27 on IgD- CD38- B cell,31,0.334519199495074,0.976120388751441,8,0.497323750823136,0.885110273006329
Cardiac conduction disorders,ebi-a-GCST90001629,HLA DR+ CD8+ T cell %lymphocyte,30,0.335969366825937,0.976120388751441,2,0.805657778169287,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001471,CD62L- plasmacytoid Dendritic Cell %Dendritic Cell,18,0.337076096255039,0.976120388751441,3,0.360196627620408,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001429,IgD+ CD38+ B cell %lymphocyte,25,0.338431069527659,0.976120388751441,1,0.914439760911304,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001794,CD25 on IgD+ B cell,27,0.338819962426343,0.976120388751441,2,0.724549765406727,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001801,CD27 on IgD+ CD38- unswitched memory B cell,23,0.341370359753021,0.976120388751441,5,0.353035224337043,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001994,CX3CR1 on CD14- CD16-,19,0.343009252040949,0.976120388751441,3,0.17581202391939,0.64065669755147
Cardiac conduction disorders,ebi-a-GCST90001916,CD45 on CD4+ T cell,13,0.345713906816933,0.976120388751441,1,0.369673125079198,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90002034,CD39 on monocyte,22,0.346228103442905,0.976120388751441,2,0.541376562657284,0.90031663981636
Cardiac conduction disorders,ebi-a-GCST90001881,HVEM on CD8+ T cell,16,0.348642788403213,0.976120388751441,1,0.0789547957514168,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001491,CD39+ activated CD4 regulatory T cell %CD4 regulatory T cell,23,0.350084011018662,0.976120388751441,6,0.812615352777642,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001489,CD39+ activated CD4 regulatory T cell Absolute Count,30,0.35113255268463,0.976120388751441,5,0.641420173393973,0.975068848195545
Cardiac conduction disorders,ebi-a-GCST90001800,CD27 on IgD+ CD24+ B cell,31,0.352096968183014,0.976120388751441,6,0.295830159402041,0.798084030031285
Cardiac conduction disorders,ebi-a-GCST90001840,CD3 on Terminally Differentiated CD8+ T cell,23,0.357776648383687,0.976120388751441,2,0.105259540982959,0.550797770488414
Cardiac conduction disorders,ebi-a-GCST90002068,CD4 on secreting CD4 regulatory T cell,28,0.359698404434631,0.976120388751441,1,0.365464742192028,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90002032,CD39 on CD39+ CD4+ T cell,20,0.362017813726883,0.976120388751441,5,0.62299593264737,0.959793226185161
Cardiac conduction disorders,ebi-a-GCST90001432,Unswitched memory B cell %lymphocyte,22,0.362882280019054,0.976120388751441,4,0.356426397232823,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001397,Unswitched memory B cell %B cell,32,0.363753669547733,0.976120388751441,1,0.763889931844984,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001838,CD3 on naive CD8+ T cell,25,0.36577282357053,0.976120388751441,7,0.597206279743405,0.939130082394421
Cardiac conduction disorders,ebi-a-GCST90001500,Activated & resting CD4 regulatory T cell %CD4+ T cell,27,0.367188120781754,0.976120388751441,3,0.0001809208240583,0.0366063134011357
Cardiac conduction disorders,ebi-a-GCST90001722,CD19 on CD20- CD38- B cell,19,0.368765921158368,0.976120388751441,1,0.590846044678987,0.933967575833711
Cardiac conduction disorders,ebi-a-GCST90001623,Natural Killer T %lymphocyte,33,0.372381125480131,0.976120388751441,7,0.92753867914036,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90002077,SSC-A on HLA DR+ Natural Killer,28,0.372849056118159,0.976120388751441,3,0.0408567380307349,0.476923845858771
Cardiac conduction disorders,ebi-a-GCST90001664,CD28+ CD45RA+ CD8dim T cell %T cell,41,0.37451198474359,0.976120388751441,6,0.982353601386605,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001749,CD20 on IgD+ CD38- naive B cell,18,0.377663557078029,0.976120388751441,1,0.698365534324147,0.977221476698678
Cardiac conduction disorders,ebi-a-GCST90001711,BAFF-R on IgD- CD27- B cell,18,0.37806867994377,0.976120388751441,9,0.785902382564945,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001570,Effector Memory CD4-CD8- T cell %CD4-CD8- T cell,29,0.38278340423699,0.976120388751441,3,0.0349068234986081,0.445631311868571
Cardiac conduction disorders,ebi-a-GCST90001652,Granulocyte %leukocyte,25,0.38415941791424,0.976120388751441,1,0.683238487311594,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001708,BAFF-R on IgD+ CD38+ B cell,27,0.384829409789055,0.976120388751441,10,0.906476506004424,0.996292048562196
Cardiac conduction disorders,ebi-a-GCST90001552,Naive CD8+ T cell %CD8+ T cell,37,0.38528891781752,0.976120388751441,1,0.946710284944871,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001755,CD20 on IgD- CD38- B cell,27,0.385549054179509,0.976120388751441,4,0.0869324258328936,0.512310509520062
Cardiac conduction disorders,ebi-a-GCST90001854,CD3 on CD39+ activated CD4 regulatory T cell,26,0.3881025397046,0.976120388751441,5,0.432867006379958,0.85326328502904
Cardiac conduction disorders,ebi-a-GCST90001875,HVEM on CD4+ T cell,20,0.39039812974507,0.976120388751441,1,0.148805065228843,0.59024792483653
Cardiac conduction disorders,ebi-a-GCST90001777,CD25 on CD24+ CD27+ B cell,24,0.390937022502722,0.976120388751441,4,0.8270394426885,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002052,CD45 on Immature Myeloid-Derived Suppressor Cells,10,0.392166039327514,0.976120388751441,2,0.405077939019645,0.830868533670716
Cardiac conduction disorders,ebi-a-GCST90002038,CD80 on CD62L+ plasmacytoid Dendritic Cell,21,0.392645899901806,0.976120388751441,2,0.992038272101781,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001928,CD127 on CD28+ CD45RA- CD8+ T cell,19,0.39685062056053,0.976120388751441,1,0.0214089129175036,0.406100316903896
Cardiac conduction disorders,ebi-a-GCST90001844,CD3 on Terminally Differentiated CD4+ T cell,23,0.39774257910252,0.976120388751441,1,0.492490603460277,0.881834207375777
Cardiac conduction disorders,ebi-a-GCST90001810,CD38 on CD3- CD19-,18,0.400154066546574,0.976120388751441,1,0.703498828854371,0.978327342306499
Cardiac conduction disorders,ebi-a-GCST90001467,CD86+ plasmacytoid Dendritic Cell %Dendritic Cell,26,0.400180895092743,0.976120388751441,1,0.0767512243912736,0.504895389615419
Cardiac conduction disorders,ebi-a-GCST90001786,CD25 on IgD- CD27- B cell,21,0.401123371553618,0.976120388751441,2,0.113249961034299,0.563464970064092
Cardiac conduction disorders,ebi-a-GCST90001855,CD3 on secreting CD4 regulatory T cell,20,0.404025103766954,0.976120388751441,5,0.909754006894871,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001395,IgD+ CD38- B cell %B cell,22,0.404629370990574,0.976120388751441,2,0.758855377768632,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001542,Effector Memory CD4+ T cell Absolute Count,23,0.405950956786207,0.976120388751441,1,0.0430366137122678,0.492476901256138
Cardiac conduction disorders,ebi-a-GCST90001737,CD19 on naive-mature B cell,29,0.406653291457279,0.976120388751441,2,0.106503283415452,0.55254267549726
Cardiac conduction disorders,ebi-a-GCST90002109,HLA DR on CD33+ HLA DR+ CD14dim,20,0.412457761542279,0.976120388751441,3,0.685805228109084,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90002106,HLA DR on Dendritic Cell,19,0.417819955046427,0.976120388751441,7,0.784413591111481,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001588,T/B cell,29,0.419797741619723,0.976120388751441,2,0.68249744788002,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001780,CD25 on IgD+ CD38- B cell,29,0.422912099403994,0.976120388751441,3,0.962117285693133,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001926,CD127 on granulocyte,31,0.423115113199234,0.976120388751441,8,0.407611530626582,0.830868533670716
Cardiac conduction disorders,ebi-a-GCST90001532,Basophil Absolute Count,23,0.42502437485054,0.976120388751441,3,0.295660230384159,0.798084030031285
Cardiac conduction disorders,ebi-a-GCST90002104,HLA DR on myeloid Dendritic Cell,16,0.428063791416201,0.976120388751441,7,0.534435194010736,0.898256411460129
Cardiac conduction disorders,ebi-a-GCST90001619,HLA DR+ T cell%T cell,31,0.428074105342452,0.976120388751441,4,0.872035477949765,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001701,BAFF-R on CD20- CD38- B cell,17,0.429744363269473,0.976120388751441,1,0.805404019096851,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90002102,CD45RA on resting CD4 regulatory T cell,29,0.430863906552888,0.976120388751441,7,0.82158482894853,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001714,BAFF-R on IgD- CD38dim B cell,4,0.431287878456576,0.976120388751441,1,0.0132064045445756,0.355532605188649
Cardiac conduction disorders,ebi-a-GCST90002039,CD80 on monocyte,23,0.432449551264019,0.976120388751441,6,0.727543613879686,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001479,CD4 regulatory T cell %T cell,16,0.436834331213817,0.976120388751441,1,0.37864477428456,0.815026163087687
Cardiac conduction disorders,ebi-a-GCST90001691,CD28+ CD45RA- CD8+ T cell %T cell,26,0.437223485466421,0.976120388751441,3,0.0011436030750516,0.0923501099837404
Cardiac conduction disorders,ebi-a-GCST90001671,CD39+ CD8+ T cell %CD8+ T cell,21,0.440938158807125,0.976120388751441,7,0.617554389522042,0.956264067448672
Cardiac conduction disorders,ebi-a-GCST90001938,CD25 on CD39+ resting CD4 regulatory T cell,15,0.441478332956983,0.976120388751441,1,0.711728060585666,0.978327342306499
Cardiac conduction disorders,ebi-a-GCST90001831,CD62L on CD62L+ myeloid Dendritic Cell,15,0.44227582232008,0.976120388751441,2,0.670316916946972,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001553,Naive CD8+ T cell %T cell,29,0.444168456999978,0.976120388751441,3,0.465001494121919,0.878919494768191
Cardiac conduction disorders,ebi-a-GCST90001805,CD27 on memory B cell,25,0.444779531472838,0.976120388751441,8,0.214560596747476,0.678324386592281
Cardiac conduction disorders,ebi-a-GCST90001636,CD4-CD8- Natural Killer T Absolute Count,10,0.446495129369593,0.976120388751441,1,0.533125980212407,0.898256411460129
Cardiac conduction disorders,ebi-a-GCST90001690,CD28+ CD45RA+ CD8+ T cell Absolute Count,59,0.446968003885729,0.976120388751441,3,0.689121374027159,0.976142016461755
Cardiac conduction disorders,ebi-a-GCST90001816,CD38 on naive-mature B cell,26,0.447057426762776,0.976120388751441,3,0.769175367667285,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001700,CD45RA+ CD28- CD8+ T cell %T cell,206,0.448402260821649,0.976120388751441,67,0.465433183329779,0.878919494768191
Cardiac conduction disorders,ebi-a-GCST90001785,CD25 on IgD- CD24- B cell,26,0.458513533602897,0.976120388751441,2,0.186900681049519,0.648397693328382
Cardiac conduction disorders,ebi-a-GCST90001872,HVEM on naive CD8+ T cell,21,0.461467641745554,0.976120388751441,2,0.0985682228345259,0.543917375095975
Cardiac conduction disorders,ebi-a-GCST90001982,CCR2 on CD14- CD16+ monocyte,28,0.463558443562682,0.976120388751441,1,0.0315127213664551,0.440756548380196
Cardiac conduction disorders,ebi-a-GCST90001860,CD3 on CD39+ CD4+ T cell,27,0.470986367276493,0.976120388751441,4,0.832564582504837,0.987772535434594
